date,division,inflation_yoy,inflation_mom,year,month,division_label
1984-11-01,05,0.0,0.0,1984,11,Furnishings & Household Equipment
1984-12-01,05,-0.1,0.0,1984,12,Furnishings & Household Equipment
1985-01-01,05,0.1,0.0,1985,1,Furnishings & Household Equipment
1985-02-01,05,0.1,0.0,1985,2,Furnishings & Household Equipment
1985-03-01,05,0.1,0.0,1985,3,Furnishings & Household Equipment
1985-04-01,05,0.0,0.0,1985,4,Furnishings & Household Equipment
1985-05-01,05,0.1,0.1,1985,5,Furnishings & Household Equipment
1985-06-01,05,0.0,-0.1,1985,6,Furnishings & Household Equipment
1985-07-01,05,0.3,0.3,1985,7,Furnishings & Household Equipment
1985-08-01,05,0.1,-0.1,1985,8,Furnishings & Household Equipment
1985-09-01,05,0.1,0.0,1985,9,Furnishings & Household Equipment
1985-10-01,05,0.1,0.0,1985,10,Furnishings & Household Equipment
1985-11-01,05,0.1,0.0,1985,11,Furnishings & Household Equipment
1985-12-01,05,0.0,-0.1,1985,12,Furnishings & Household Equipment
1986-01-01,05,0.1,0.1,1986,1,Furnishings & Household Equipment
1986-02-01,05,0.3,0.1,1986,2,Furnishings & Household Equipment
1986-03-01,05,0.3,0.0,1986,3,Furnishings & Household Equipment
1986-04-01,05,0.3,0.0,1986,4,Furnishings & Household Equipment
1986-05-01,05,0.1,0.0,1986,5,Furnishings & Household Equipment
1986-06-01,05,0.3,0.0,1986,6,Furnishings & Household Equipment
1986-07-01,05,0.6,0.6,1986,7,Furnishings & Household Equipment
1986-08-01,05,1.0,0.3,1986,8,Furnishings & Household Equipment
1986-09-01,05,1.0,0.0,1986,9,Furnishings & Household Equipment
1986-10-01,05,1.0,0.0,1986,10,Furnishings & Household Equipment
1986-11-01,05,1.3,0.3,1986,11,Furnishings & Household Equipment
1986-12-01,05,1.2,-0.3,1986,12,Furnishings & Household Equipment
1987-01-01,05,1.3,0.3,1987,1,Furnishings & Household Equipment
1987-02-01,05,1.2,0.0,1987,2,Furnishings & Household Equipment
1987-03-01,05,1.2,0.0,1987,3,Furnishings & Household Equipment
1987-04-01,05,1.5,0.3,1987,4,Furnishings & Household Equipment
1987-05-01,05,1.6,0.1,1987,5,Furnishings & Household Equipment
1987-06-01,05,1.8,0.1,1987,6,Furnishings & Household Equipment
1987-07-01,05,1.2,0.0,1987,7,Furnishings & Household Equipment
1987-08-01,05,1.0,0.1,1987,8,Furnishings & Household Equipment
1987-09-01,05,1.0,0.0,1987,9,Furnishings & Household Equipment
1987-10-01,05,1.2,0.1,1987,10,Furnishings & Household Equipment
1987-11-01,05,1.0,0.1,1987,11,Furnishings & Household Equipment
1987-12-01,05,1.3,0.0,1987,12,Furnishings & Household Equipment
1988-01-01,05,1.4,0.4,1988,1,Furnishings & Household Equipment
1988-02-01,05,1.6,0.1,1988,2,Furnishings & Household Equipment
1988-03-01,05,2.0,0.4,1988,3,Furnishings & Household Equipment
1988-04-01,05,2.3,0.6,1988,4,Furnishings & Household Equipment
1988-05-01,05,2.7,0.6,1988,5,Furnishings & Household Equipment
1988-06-01,05,2.9,0.3,1988,6,Furnishings & Household Equipment
1988-07-01,05,3.3,0.4,1988,7,Furnishings & Household Equipment
1988-08-01,05,3.5,0.3,1988,8,Furnishings & Household Equipment
1988-09-01,05,3.7,0.3,1988,9,Furnishings & Household Equipment
1988-10-01,05,3.6,0.0,1988,10,Furnishings & Household Equipment
1988-11-01,05,3.6,0.1,1988,11,Furnishings & Household Equipment
1988-12-01,05,3.7,0.1,1988,12,Furnishings & Household Equipment
1989-01-01,05,3.7,0.4,1989,1,Furnishings & Household Equipment
1989-02-01,05,3.6,0.0,1989,2,Furnishings & Household Equipment
1989-03-01,05,3.4,0.3,1989,3,Furnishings & Household Equipment
1989-04-01,05,3.1,0.3,1989,4,Furnishings & Household Equipment
1989-05-01,05,2.7,0.1,1989,5,Furnishings & Household Equipment
1989-06-01,05,2.5,0.1,1989,6,Furnishings & Household Equipment
1989-07-01,05,2.5,0.4,1989,7,Furnishings & Household Equipment
1989-08-01,05,2.4,0.1,1989,8,Furnishings & Household Equipment
1989-09-01,05,2.1,0.0,1989,9,Furnishings & Household Equipment
1989-10-01,05,2.2,0.1,1989,10,Furnishings & Household Equipment
1989-11-01,05,2.2,0.1,1989,11,Furnishings & Household Equipment
1989-12-01,05,2.1,0.0,1989,12,Furnishings & Household Equipment
1990-01-01,05,1.9,0.3,1990,1,Furnishings & Household Equipment
1990-02-01,05,2.6,0.7,1990,2,Furnishings & Household Equipment
1990-03-01,05,2.3,0.0,1990,3,Furnishings & Household Equipment
1990-04-01,05,2.1,0.0,1990,4,Furnishings & Household Equipment
1990-05-01,05,2.1,0.1,1990,5,Furnishings & Household Equipment
1990-06-01,05,1.8,-0.1,1990,6,Furnishings & Household Equipment
1990-07-01,05,1.5,0.1,1990,7,Furnishings & Household Equipment
1990-08-01,05,1.4,0.0,1990,8,Furnishings & Household Equipment
1990-09-01,05,1.5,0.1,1990,9,Furnishings & Household Equipment
1990-10-01,05,1.5,0.1,1990,10,Furnishings & Household Equipment
1990-11-01,05,1.6,0.3,1990,11,Furnishings & Household Equipment
1990-12-01,05,2.0,0.4,1990,12,Furnishings & Household Equipment
1991-01-01,05,2.0,0.3,1991,1,Furnishings & Household Equipment
1991-02-01,05,3.2,1.9,1991,2,Furnishings & Household Equipment
1991-03-01,05,3.6,0.4,1991,3,Furnishings & Household Equipment
1991-04-01,05,4.3,0.6,1991,4,Furnishings & Household Equipment
1991-05-01,05,4.4,0.3,1991,5,Furnishings & Household Equipment
1991-06-01,05,4.8,0.3,1991,6,Furnishings & Household Equipment
1991-07-01,05,5.2,0.5,1991,7,Furnishings & Household Equipment
1991-08-01,05,5.2,0.0,1991,8,Furnishings & Household Equipment
1991-09-01,05,5.2,0.1,1991,9,Furnishings & Household Equipment
1991-10-01,05,5.2,0.1,1991,10,Furnishings & Household Equipment
1991-11-01,05,5.1,0.1,1991,11,Furnishings & Household Equipment
1991-12-01,05,4.6,0.0,1991,12,Furnishings & Household Equipment
1992-01-01,05,0.0,-4.2,1992,1,Furnishings & Household Equipment
1992-02-01,05,0.0,1.9,1992,2,Furnishings & Household Equipment
1992-03-01,05,0.0,0.4,1992,3,Furnishings & Household Equipment
1992-04-01,05,0.0,0.6,1992,4,Furnishings & Household Equipment
1992-05-01,05,0.0,0.3,1992,5,Furnishings & Household Equipment
1992-06-01,05,0.0,0.3,1992,6,Furnishings & Household Equipment
1992-07-01,05,0.0,0.5,1992,7,Furnishings & Household Equipment
1992-08-01,05,0.0,0.0,1992,8,Furnishings & Household Equipment
1992-09-01,05,0.0,0.1,1992,9,Furnishings & Household Equipment
1992-10-01,05,0.0,0.1,1992,10,Furnishings & Household Equipment
1992-11-01,05,0.0,0.1,1992,11,Furnishings & Household Equipment
1992-12-01,05,0.0,0.0,1992,12,Furnishings & Household Equipment
1993-01-01,05,6.0,1.5,1993,1,Furnishings & Household Equipment
1993-02-01,05,4.3,0.2,1993,2,Furnishings & Household Equipment
1993-03-01,05,4.0,0.1,1993,3,Furnishings & Household Equipment
1993-04-01,05,3.6,0.2,1993,4,Furnishings & Household Equipment
1993-05-01,05,3.5,0.1,1993,5,Furnishings & Household Equipment
1993-06-01,05,3.7,0.5,1993,6,Furnishings & Household Equipment
1993-07-01,05,3.7,0.5,1993,7,Furnishings & Household Equipment
1993-08-01,05,4.1,0.4,1993,8,Furnishings & Household Equipment
1993-09-01,05,3.9,0.0,1993,9,Furnishings & Household Equipment
1993-10-01,05,3.9,0.1,1993,10,Furnishings & Household Equipment
1993-11-01,05,3.8,0.0,1993,11,Furnishings & Household Equipment
1993-12-01,05,4.1,0.2,1993,12,Furnishings & Household Equipment
1994-01-01,05,2.6,0.1,1994,1,Furnishings & Household Equipment
1994-02-01,05,2.5,0.1,1994,2,Furnishings & Household Equipment
1994-03-01,05,2.2,-0.1,1994,3,Furnishings & Household Equipment
1994-04-01,05,2.1,0.1,1994,4,Furnishings & Household Equipment
1994-05-01,05,2.0,0.0,1994,5,Furnishings & Household Equipment
1994-06-01,05,1.5,0.0,1994,6,Furnishings & Household Equipment
1994-07-01,05,1.2,0.2,1994,7,Furnishings & Household Equipment
1994-08-01,05,1.0,0.1,1994,8,Furnishings & Household Equipment
1994-09-01,05,1.0,0.0,1994,9,Furnishings & Household Equipment
1994-10-01,05,1.0,0.1,1994,10,Furnishings & Household Equipment
1994-11-01,05,1.1,0.1,1994,11,Furnishings & Household Equipment
1994-12-01,05,0.7,-0.1,1994,12,Furnishings & Household Equipment
1995-01-01,05,0.6,0.0,1995,1,Furnishings & Household Equipment
1995-02-01,05,0.5,0.0,1995,2,Furnishings & Household Equipment
1995-03-01,05,1.2,0.6,1995,3,Furnishings & Household Equipment
1995-04-01,05,1.1,0.0,1995,4,Furnishings & Household Equipment
1995-05-01,05,3.8,2.6,1995,5,Furnishings & Household Equipment
1995-06-01,05,3.8,0.0,1995,6,Furnishings & Household Equipment
1995-07-01,05,3.9,0.4,1995,7,Furnishings & Household Equipment
1995-08-01,05,3.8,0.0,1995,8,Furnishings & Household Equipment
1995-09-01,05,3.9,0.1,1995,9,Furnishings & Household Equipment
1995-10-01,05,3.8,0.0,1995,10,Furnishings & Household Equipment
1995-11-01,05,3.6,0.0,1995,11,Furnishings & Household Equipment
1995-12-01,05,3.8,0.0,1995,12,Furnishings & Household Equipment
1996-01-01,05,3.6,-0.1,1996,1,Furnishings & Household Equipment
1996-02-01,05,3.5,-0.1,1996,2,Furnishings & Household Equipment
1996-03-01,05,3.0,0.1,1996,3,Furnishings & Household Equipment
1996-04-01,05,3.0,0.0,1996,4,Furnishings & Household Equipment
1996-05-01,05,0.2,-0.1,1996,5,Furnishings & Household Equipment
1996-06-01,05,0.2,0.0,1996,6,Furnishings & Household Equipment
1996-07-01,05,0.1,0.2,1996,7,Furnishings & Household Equipment
1996-08-01,05,0.1,0.0,1996,8,Furnishings & Household Equipment
1996-09-01,05,0.0,0.0,1996,9,Furnishings & Household Equipment
1996-10-01,05,-0.1,-0.1,1996,10,Furnishings & Household Equipment
1996-11-01,05,-0.1,0.0,1996,11,Furnishings & Household Equipment
1996-12-01,05,-0.1,0.0,1996,12,Furnishings & Household Equipment
1997-01-01,05,0.0,0.0,1997,1,Furnishings & Household Equipment
1997-02-01,05,0.2,0.1,1997,2,Furnishings & Household Equipment
1997-03-01,05,0.1,0.0,1997,3,Furnishings & Household Equipment
1997-04-01,05,0.1,0.0,1997,4,Furnishings & Household Equipment
1997-05-01,05,0.1,-0.1,1997,5,Furnishings & Household Equipment
1997-06-01,05,0.1,0.0,1997,6,Furnishings & Household Equipment
1997-07-01,05,-0.2,-0.1,1997,7,Furnishings & Household Equipment
1997-08-01,05,-0.4,-0.1,1997,8,Furnishings & Household Equipment
1997-09-01,05,-0.4,0.0,1997,9,Furnishings & Household Equipment
1997-10-01,05,0.4,0.6,1997,10,Furnishings & Household Equipment
1997-11-01,05,0.6,0.2,1997,11,Furnishings & Household Equipment
1997-12-01,05,0.9,0.3,1997,12,Furnishings & Household Equipment
1998-01-01,05,1.3,0.3,1998,1,Furnishings & Household Equipment
1998-02-01,05,2.0,0.8,1998,2,Furnishings & Household Equipment
1998-03-01,05,3.0,1.0,1998,3,Furnishings & Household Equipment
1998-04-01,05,3.5,0.5,1998,4,Furnishings & Household Equipment
1998-05-01,05,4.1,0.5,1998,5,Furnishings & Household Equipment
1998-06-01,05,4.2,0.1,1998,6,Furnishings & Household Equipment
1998-07-01,05,4.7,0.3,1998,7,Furnishings & Household Equipment
1998-08-01,05,5.0,0.2,1998,8,Furnishings & Household Equipment
1998-09-01,05,5.2,0.1,1998,9,Furnishings & Household Equipment
1998-10-01,05,4.7,0.1,1998,10,Furnishings & Household Equipment
1998-11-01,05,4.5,0.1,1998,11,Furnishings & Household Equipment
1998-12-01,05,4.2,0.0,1998,12,Furnishings & Household Equipment
1999-01-01,05,3.9,0.1,1999,1,Furnishings & Household Equipment
1999-02-01,05,3.2,0.1,1999,2,Furnishings & Household Equipment
1999-03-01,05,2.2,0.0,1999,3,Furnishings & Household Equipment
1999-04-01,05,1.7,0.0,1999,4,Furnishings & Household Equipment
1999-05-01,05,1.2,0.0,1999,5,Furnishings & Household Equipment
1999-06-01,05,1.3,0.2,1999,6,Furnishings & Household Equipment
1999-07-01,05,0.8,-0.2,1999,7,Furnishings & Household Equipment
1999-08-01,05,0.6,0.0,1999,8,Furnishings & Household Equipment
1999-09-01,05,0.4,0.0,1999,9,Furnishings & Household Equipment
1999-10-01,05,0.2,-0.1,1999,10,Furnishings & Household Equipment
1999-11-01,05,0.2,0.1,1999,11,Furnishings & Household Equipment
1999-12-01,05,0.1,-0.1,1999,12,Furnishings & Household Equipment
2000-01-01,05,0.2,0.2,2000,1,Furnishings & Household Equipment
2000-02-01,05,0.1,0.0,2000,2,Furnishings & Household Equipment
2000-03-01,05,0.1,0.0,2000,3,Furnishings & Household Equipment
2000-04-01,05,0.1,0.0,2000,4,Furnishings & Household Equipment
2000-05-01,05,0.1,0.0,2000,5,Furnishings & Household Equipment
2000-06-01,05,-0.1,0.0,2000,6,Furnishings & Household Equipment
2000-07-01,05,0.1,0.0,2000,7,Furnishings & Household Equipment
2000-08-01,05,-0.1,-0.2,2000,8,Furnishings & Household Equipment
2000-09-01,05,-0.1,0.0,2000,9,Furnishings & Household Equipment
2000-10-01,05,0.0,0.0,2000,10,Furnishings & Household Equipment
2000-11-01,05,-0.2,-0.1,2000,11,Furnishings & Household Equipment
2000-12-01,05,-0.1,0.0,2000,12,Furnishings & Household Equipment
2001-01-01,05,-0.2,0.1,2001,1,Furnishings & Household Equipment
2001-02-01,05,0.1,0.3,2001,2,Furnishings & Household Equipment
2001-03-01,05,0.0,-0.1,2001,3,Furnishings & Household Equipment
2001-04-01,05,0.1,0.1,2001,4,Furnishings & Household Equipment
2001-05-01,05,0.1,0.0,2001,5,Furnishings & Household Equipment
2001-06-01,05,0.1,0.0,2001,6,Furnishings & Household Equipment
2001-07-01,05,0.2,0.1,2001,7,Furnishings & Household Equipment
2001-08-01,05,0.2,-0.2,2001,8,Furnishings & Household Equipment
2001-09-01,05,0.3,0.1,2001,9,Furnishings & Household Equipment
2001-10-01,05,0.3,0.0,2001,10,Furnishings & Household Equipment
2001-11-01,05,0.3,-0.1,2001,11,Furnishings & Household Equipment
2001-12-01,05,0.1,-0.2,2001,12,Furnishings & Household Equipment
2002-01-01,05,0.0,0.0,2002,1,Furnishings & Household Equipment
2002-02-01,05,-0.3,0.0,2002,2,Furnishings & Household Equipment
2002-03-01,05,-0.3,-0.1,2002,3,Furnishings & Household Equipment
2002-04-01,05,-0.4,0.0,2002,4,Furnishings & Household Equipment
2002-05-01,05,-0.4,0.0,2002,5,Furnishings & Household Equipment
2002-06-01,05,-0.6,-0.1,2002,6,Furnishings & Household Equipment
2002-07-01,05,-0.7,0.0,2002,7,Furnishings & Household Equipment
2002-08-01,05,-0.7,-0.2,2002,8,Furnishings & Household Equipment
2002-09-01,05,-0.7,0.1,2002,9,Furnishings & Household Equipment
2002-10-01,05,-0.8,-0.1,2002,10,Furnishings & Household Equipment
2002-11-01,05,-0.7,0.0,2002,11,Furnishings & Household Equipment
2002-12-01,05,-0.4,0.0,2002,12,Furnishings & Household Equipment
2003-01-01,05,1.8,2.2,2003,1,Furnishings & Household Equipment
2003-02-01,05,1.6,-0.2,2003,2,Furnishings & Household Equipment
2003-03-01,05,1.4,-0.2,2003,3,Furnishings & Household Equipment
2003-04-01,05,0.8,-0.7,2003,4,Furnishings & Household Equipment
2003-05-01,05,0.6,-0.2,2003,5,Furnishings & Household Equipment
2003-06-01,05,0.6,-0.1,2003,6,Furnishings & Household Equipment
2003-07-01,05,0.0,-0.6,2003,7,Furnishings & Household Equipment
2003-08-01,05,-0.1,-0.3,2003,8,Furnishings & Household Equipment
2003-09-01,05,-0.6,-0.3,2003,9,Furnishings & Household Equipment
2003-10-01,05,-1.1,-0.7,2003,10,Furnishings & Household Equipment
2003-11-01,05,-1.7,-0.6,2003,11,Furnishings & Household Equipment
2003-12-01,05,-1.7,0.0,2003,12,Furnishings & Household Equipment
2004-01-01,05,-1.5,2.4,2004,1,Furnishings & Household Equipment
2004-02-01,05,-1.2,0.1,2004,2,Furnishings & Household Equipment
2004-03-01,05,-1.0,0.0,2004,3,Furnishings & Household Equipment
2004-04-01,05,-0.1,0.2,2004,4,Furnishings & Household Equipment
2004-05-01,05,0.1,0.0,2004,5,Furnishings & Household Equipment
2004-06-01,05,0.2,0.0,2004,6,Furnishings & Household Equipment
2004-07-01,05,0.6,-0.2,2004,7,Furnishings & Household Equipment
2004-08-01,05,1.0,0.1,2004,8,Furnishings & Household Equipment
2004-09-01,05,1.2,-0.1,2004,9,Furnishings & Household Equipment
2004-10-01,05,2.0,0.1,2004,10,Furnishings & Household Equipment
2004-11-01,05,2.4,-0.2,2004,11,Furnishings & Household Equipment
2004-12-01,05,2.5,0.1,2004,12,Furnishings & Household Equipment
2005-01-01,05,0.6,0.4,2005,1,Furnishings & Household Equipment
2005-02-01,05,0.7,0.2,2005,2,Furnishings & Household Equipment
2005-03-01,05,0.7,0.0,2005,3,Furnishings & Household Equipment
2005-04-01,05,0.9,0.4,2005,4,Furnishings & Household Equipment
2005-05-01,05,1.0,0.1,2005,5,Furnishings & Household Equipment
2005-06-01,05,1.1,0.1,2005,6,Furnishings & Household Equipment
2005-07-01,05,1.4,0.1,2005,7,Furnishings & Household Equipment
2005-08-01,05,1.3,0.0,2005,8,Furnishings & Household Equipment
2005-09-01,05,1.5,0.1,2005,9,Furnishings & Household Equipment
2005-10-01,05,1.5,0.1,2005,10,Furnishings & Household Equipment
2005-11-01,05,2.1,0.3,2005,11,Furnishings & Household Equipment
2005-12-01,05,2.0,0.0,2005,12,Furnishings & Household Equipment
2006-01-01,05,1.5,0.0,2006,1,Furnishings & Household Equipment
2006-02-01,05,1.4,0.1,2006,2,Furnishings & Household Equipment
2006-03-01,05,1.4,0.0,2006,3,Furnishings & Household Equipment
2006-04-01,05,1.2,0.2,2006,4,Furnishings & Household Equipment
2006-05-01,05,1.1,0.0,2006,5,Furnishings & Household Equipment
2006-06-01,05,1.1,0.1,2006,6,Furnishings & Household Equipment
2006-07-01,05,1.1,0.1,2006,7,Furnishings & Household Equipment
2006-08-01,05,1.0,-0.1,2006,8,Furnishings & Household Equipment
2006-09-01,05,1.1,0.2,2006,9,Furnishings & Household Equipment
2006-10-01,05,1.1,0.1,2006,10,Furnishings & Household Equipment
2006-11-01,05,0.8,0.0,2006,11,Furnishings & Household Equipment
2006-12-01,05,0.8,0.0,2006,12,Furnishings & Household Equipment
2007-01-01,05,1.1,0.3,2007,1,Furnishings & Household Equipment
2007-02-01,05,0.9,-0.1,2007,2,Furnishings & Household Equipment
2007-03-01,05,1.2,0.3,2007,3,Furnishings & Household Equipment
2007-04-01,05,1.0,0.0,2007,4,Furnishings & Household Equipment
2007-05-01,05,1.0,0.0,2007,5,Furnishings & Household Equipment
2007-06-01,05,1.0,0.1,2007,6,Furnishings & Household Equipment
2007-07-01,05,1.1,0.2,2007,7,Furnishings & Household Equipment
2007-08-01,05,1.2,0.0,2007,8,Furnishings & Household Equipment
2007-09-01,05,1.1,0.1,2007,9,Furnishings & Household Equipment
2007-10-01,05,1.0,0.0,2007,10,Furnishings & Household Equipment
2007-11-01,05,1.2,0.2,2007,11,Furnishings & Household Equipment
2007-12-01,05,1.2,0.0,2007,12,Furnishings & Household Equipment
2008-01-01,05,1.2,0.3,2008,1,Furnishings & Household Equipment
2008-02-01,05,1.6,0.3,2008,2,Furnishings & Household Equipment
2008-03-01,05,1.5,0.2,2008,3,Furnishings & Household Equipment
2008-04-01,05,1.8,0.3,2008,4,Furnishings & Household Equipment
2008-05-01,05,1.9,0.1,2008,5,Furnishings & Household Equipment
2008-06-01,05,2.7,0.8,2008,6,Furnishings & Household Equipment
2008-07-01,05,3.5,1.0,2008,7,Furnishings & Household Equipment
2008-08-01,05,3.9,0.4,2008,8,Furnishings & Household Equipment
2008-09-01,05,4.1,0.2,2008,9,Furnishings & Household Equipment
2008-10-01,05,4.5,0.4,2008,10,Furnishings & Household Equipment
2008-11-01,05,4.6,0.3,2008,11,Furnishings & Household Equipment
2008-12-01,05,4.7,0.1,2008,12,Furnishings & Household Equipment
2009-01-01,05,4.9,0.5,2009,1,Furnishings & Household Equipment
2009-02-01,05,4.8,0.2,2009,2,Furnishings & Household Equipment
2009-03-01,05,4.5,0.0,2009,3,Furnishings & Household Equipment
2009-04-01,05,4.4,0.2,2009,4,Furnishings & Household Equipment
2009-05-01,05,4.3,0.0,2009,5,Furnishings & Household Equipment
2009-06-01,05,3.5,0.1,2009,6,Furnishings & Household Equipment
2009-07-01,05,2.4,-0.1,2009,7,Furnishings & Household Equipment
2009-08-01,05,2.1,0.1,2009,8,Furnishings & Household Equipment
2009-09-01,05,1.8,0.0,2009,9,Furnishings & Household Equipment
2009-10-01,05,1.5,0.1,2009,10,Furnishings & Household Equipment
2009-11-01,05,1.3,0.1,2009,11,Furnishings & Household Equipment
2009-12-01,05,1.1,-0.1,2009,12,Furnishings & Household Equipment
2010-01-01,05,1.1,0.5,2010,1,Furnishings & Household Equipment
2010-02-01,05,0.8,-0.1,2010,2,Furnishings & Household Equipment
2010-03-01,05,0.9,0.1,2010,3,Furnishings & Household Equipment
2010-04-01,05,0.7,0.0,2010,4,Furnishings & Household Equipment
2010-05-01,05,-0.2,-0.9,2010,5,Furnishings & Household Equipment
2010-06-01,05,0.5,0.8,2010,6,Furnishings & Household Equipment
2010-07-01,05,0.8,0.2,2010,7,Furnishings & Household Equipment
2010-08-01,05,0.6,-0.1,2010,8,Furnishings & Household Equipment
2010-09-01,05,0.7,0.1,2010,9,Furnishings & Household Equipment
2010-10-01,05,0.6,0.0,2010,10,Furnishings & Household Equipment
2010-11-01,05,0.5,0.0,2010,11,Furnishings & Household Equipment
2010-12-01,05,0.5,-0.1,2010,12,Furnishings & Household Equipment
2011-01-01,05,1.0,1.0,2011,1,Furnishings & Household Equipment
2011-02-01,05,1.2,0.1,2011,2,Furnishings & Household Equipment
2011-03-01,05,1.1,0.0,2011,3,Furnishings & Household Equipment
2011-04-01,05,1.2,0.1,2011,4,Furnishings & Household Equipment
2011-05-01,05,2.3,0.2,2011,5,Furnishings & Household Equipment
2011-06-01,05,1.7,0.2,2011,6,Furnishings & Household Equipment
2011-07-01,05,2.0,0.5,2011,7,Furnishings & Household Equipment
2011-08-01,05,2.1,0.0,2011,8,Furnishings & Household Equipment
2011-09-01,05,2.2,0.2,2011,9,Furnishings & Household Equipment
2011-10-01,05,2.2,0.0,2011,10,Furnishings & Household Equipment
2011-11-01,05,2.3,0.1,2011,11,Furnishings & Household Equipment
2011-12-01,05,2.5,0.1,2011,12,Furnishings & Household Equipment
2012-01-01,05,1.9,0.4,2012,1,Furnishings & Household Equipment
2012-02-01,05,2.2,0.4,2012,2,Furnishings & Household Equipment
2012-03-01,05,2.4,0.2,2012,3,Furnishings & Household Equipment
2012-04-01,05,2.4,0.1,2012,4,Furnishings & Household Equipment
2012-05-01,05,2.3,0.1,2012,5,Furnishings & Household Equipment
2012-06-01,05,2.2,0.1,2012,6,Furnishings & Household Equipment
2012-07-01,05,1.7,0.0,2012,7,Furnishings & Household Equipment
2012-08-01,05,1.9,0.2,2012,8,Furnishings & Household Equipment
2012-09-01,05,2.0,0.3,2012,9,Furnishings & Household Equipment
2012-10-01,05,1.9,-0.1,2012,10,Furnishings & Household Equipment
2012-11-01,05,1.8,0.0,2012,11,Furnishings & Household Equipment
2012-12-01,05,1.6,-0.1,2012,12,Furnishings & Household Equipment
2013-01-01,05,1.7,0.5,2013,1,Furnishings & Household Equipment
2013-02-01,05,1.5,0.3,2013,2,Furnishings & Household Equipment
2013-03-01,05,1.7,0.4,2013,3,Furnishings & Household Equipment
2013-04-01,05,1.7,0.1,2013,4,Furnishings & Household Equipment
2013-05-01,05,1.5,-0.1,2013,5,Furnishings & Household Equipment
2013-06-01,05,1.6,0.2,2013,6,Furnishings & Household Equipment
2013-07-01,05,1.6,0.0,2013,7,Furnishings & Household Equipment
